wbid,wbtype,uid,batch
4170789903462027,comment,2114247590,2
4170789903462027,comment,1220407074,2
4170789903462027,comment,1220407074,2
4170789903462027,comment,1667025097,2
4170789903462027,comment,6264882994,2
4170789903462027,comment,1892440324,2
4170789903462027,comment,3023194335,2
4170789903462027,comment,2719112087,2
4170789903462027,comment,2114247590,2
4170789903462027,comment,1931636254,2
4170789903462027,comment,3612715343,2
4170789903462027,comment,3300582881,2
4170789903462027,comment,5453456467,2
4175901215693122,comment,1848505463,2
4175901215693122,comment,3552032232,2
4175901215693122,comment,1740740171,2
4175901215693122,comment,2460464273,2
4175901215693122,comment,1938599363,2
4175901215693122,comment,2448760843,2
4175901215693122,comment,3283271377,2
4175901215693122,comment,1680600521,2
4175901215693122,comment,5139993157,2
4175901215693122,comment,2596417332,2
4175901215693122,comment,1793357177,2
4175901215693122,comment,3958145050,2
4175901215693122,comment,2282265507,2
4175901215693122,comment,2061074671,2
4175901215693122,comment,5997120859,2
4175901215693122,comment,6264447718,2
4175901215693122,comment,2625160450,2
4175901215693122,comment,1085452637,2
4175901215693122,comment,3496262970,2
4175901215693122,comment,1629798534,2
4175901215693122,comment,5078278053,2
4175901215693122,comment,5351935056,2
4175901215693122,comment,1849031041,2
4175901215693122,comment,1797798792,2
4175901215693122,comment,1629798534,2
4175901215693122,comment,1892440324,2
4175901215693122,comment,1220407074,2
4175901215693122,comment,2442082697,2
4175901215693122,comment,2269009465,2
4175901215693122,comment,2231520142,2
4175901215693122,comment,3037794630,2
4175901215693122,comment,1661910610,2
4175901215693122,comment,2022733223,2
4175901215693122,comment,1835636241,2
4175901215693122,comment,1933154373,2
4175901215693122,comment,1973548835,2
4175901215693122,comment,1276156902,2
4175901215693122,comment,1220407074,2
4175901215693122,comment,1763818860,2
4175901215693122,comment,1130265485,2
4175901215693122,comment,1308956152,2
4175901215693122,comment,2022733223,2
4175901215693122,comment,5845591278,2
4175901215693122,comment,5679748769,2
4175901215693122,comment,5238526411,2
4175901215693122,comment,2902179305,2
4175901215693122,comment,1220407074,2
4175901215693122,comment,1835636241,2
4175901215693122,comment,1701052010,2
4175901215693122,comment,1220407074,2
4175901215693122,comment,1788189743,2
4175901215693122,comment,5281921434,2
4175901215693122,comment,1835636241,2
4175901215693122,comment,1220407074,2
4175901215693122,comment,1726118253,2
4175901215693122,comment,1951933974,2
4175901215693122,comment,1743512473,2
4175901215693122,comment,2051136495,2
4175901215693122,comment,3250544454,2
4175901215693122,comment,1777261954,2
4175901215693122,comment,1842009695,2
4175901215693122,comment,5778803233,2
4175901215693122,comment,1877070291,2
4175901215693122,comment,5557823290,2
4175901215693122,comment,2368095572,2
4175901215693122,comment,3299541723,2
4175901215693122,comment,1886867284,2
4175901215693122,comment,1912891615,2
4175901215693122,comment,5931033872,2
4175901215693122,comment,1732185795,2
4175901215693122,comment,3629807094,2
4175901215693122,comment,5102156782,2
4175901215693122,comment,1698229384,2
4175901215693122,comment,2786846564,2
4198570289201310,comment,6215097868,2
4198570289201310,comment,5637079240,2
4198570289201310,comment,2132522083,2
4198570289201310,comment,6086950890,2
4198570289201310,comment,5850611787,2
4198570289201310,comment,1220407074,2
4198570289201310,comment,2719112087,2
4198570289201310,comment,5566954139,2
4198570289201310,comment,6465698821,2
4167818910344084,comment,1220407074,2
4167818910344084,comment,2529403200,2
4167818910344084,comment,1732185795,2
4167818910344084,comment,1732185795,2
4167818910344084,comment,5138105621,2
4167818910344084,comment,6071568330,2
4167818910344084,comment,5210902422,2
4167818910344084,comment,1220407074,2
4167818910344084,comment,2802817292,2
4167818910344084,comment,2802817292,2
4167818910344084,comment,2014961577,2
4167818910344084,comment,5160148264,2
4167818910344084,comment,1220407074,2
4167818910344084,comment,2802817292,2
4165345549895193,comment,1220407074,2
4165345549895193,comment,2612032067,2
4165345549895193,comment,5992112616,2
4165345549895193,comment,1799814494,2
4202704081254901,comment,5892828331,2
4202704081254901,comment,6086950890,2
4165748035464092,comment,1993803210,2
4165748035464092,comment,5679748769,2
4165748035464092,comment,6064864882,2
4165748035464092,comment,5056285947,2
4165748035464092,comment,3204578605,2
4165748035464092,comment,2931380915,2
4165748035464092,comment,2199681054,2
4182121796555905,comment,5163217339,2
4182121796555905,comment,1381012365,2
4182121796555905,comment,2719112087,2
4182121796555905,comment,2319693650,2
4182121796555905,comment,5566954139,2
4182121796555905,comment,3574515087,2
4182121796555905,comment,3746777913,2
4182121796555905,comment,5357489985,2
4182121796555905,comment,3290508232,2
4168690670686859,comment,5499412263,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5953757372,2
4168690670686859,comment,5325565440,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1732185795,2
4168690670686859,comment,5992112616,2
4168690670686859,comment,5991635846,2
4168690670686859,comment,5611150947,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,3037291672,2
4168690670686859,comment,6064864882,2
4168690670686859,comment,1732185795,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5711944268,2
4168690670686859,comment,3590296740,2
4168690670686859,comment,1075528911,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5899887324,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5637079240,2
4168690670686859,comment,6264882994,2
4168690670686859,comment,2187509513,2
4168690670686859,comment,1802072517,2
4168690670686859,comment,5208871771,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5180175388,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,3288028260,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,2918554130,2
4168690670686859,comment,5738613708,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5202600647,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5583135603,2
4168690670686859,comment,2147457735,2
4168690670686859,comment,5202600647,2
4168690670686859,comment,5724135638,2
4168690670686859,comment,1993803210,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,6054038986,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1464207354,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5635761612,2
4168690670686859,comment,5635761612,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5180175388,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,2719112087,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5724135638,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,2881730202,2
4168690670686859,comment,6028898546,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,3288028260,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,3319261031,2
4168690670686859,comment,5700088406,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5932802399,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,5482210323,2
4168690670686859,comment,1931636254,2
4168690670686859,comment,5396919861,2
4168690670686859,comment,1220407074,2
4168690670686859,comment,1381012365,2
4168690670686859,comment,2338655100,2
4168690670686859,comment,1931636254,2
4187699278084110,comment,3018581901,2
4187699278084110,comment,5976929808,2
4187699278084110,comment,2112721902,2
4187699278084110,comment,5935744820,2
4187699278084110,comment,5512130313,2
4187699278084110,comment,5138105621,2
4187699278084110,comment,1732185795,2
4187699278084110,comment,1220407074,2
4187699278084110,comment,2164244123,2
4187699278084110,comment,5382895414,2
4159497616558078,comment,1732185795,2
4159497616558078,comment,3288028260,2
4159497616558078,comment,5935717777,2
4159497616558078,comment,1220407074,2
4159497616558078,comment,3201019015,2
4159497616558078,comment,5453456467,2
4169754929747180,comment,5232494203,2
4169754929747180,comment,1220407074,2
4169754929747180,comment,1220407074,2
4169754929747180,comment,1220407074,2
4169754929747180,comment,6027905180,2
4169754929747180,comment,6023677481,2
4169754929747180,comment,1874603142,2
4169754929747180,comment,3201019015,2
4169754929747180,comment,6027905180,2
4169754929747180,comment,5312478524,2
4169754929747180,comment,5984082712,2
4169754929747180,comment,1220407074,2
4169754929747180,comment,5457218957,2
4169754929747180,comment,5409941939,2
4169754929747180,comment,2719112087,2
4169754929747180,comment,1874603142,2
4169754929747180,comment,1879297574,2
4169754929747180,comment,1220407074,2
4169754929747180,comment,3689344212,2
4169754929747180,comment,2105411815,2
4169754929747180,comment,1220407074,2
4169754929747180,comment,5482402162,2
4169754929747180,comment,5312478524,2
4169754929747180,comment,1220407074,2
4169754929747180,comment,1220407074,2
4169754929747180,comment,1874603142,2
4169754929747180,comment,2653044593,2
4169754929747180,comment,5727996644,2
4169754929747180,comment,1220407074,2
4175365947160211,comment,6065408662,2
4175365947160211,comment,5114236019,2
4175365947160211,comment,5984082712,2
4175365947160211,comment,3495192323,2
4175365947160211,comment,1732185795,2
4175365947160211,comment,2114247590,2
4187173584478588,comment,1220407074,2
4187173584478588,comment,1381012365,2
4163246485023147,comment,5255229003,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5705940979,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5727996644,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,6120744102,2
4163246485023147,comment,2114247590,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,3319261031,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5662236957,2
4163246485023147,comment,5727996644,2
4163246485023147,comment,5484141654,2
4163246485023147,comment,2736068043,2
4163246485023147,comment,2918554130,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5724135638,2
4163246485023147,comment,2114247590,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5506425056,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5932802399,2
4163246485023147,comment,6120744102,2
4163246485023147,comment,6120744102,2
4163246485023147,comment,5217901262,2
4163246485023147,comment,5325565440,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5662236957,2
4163246485023147,comment,5884244498,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,6329758910,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5538404618,2
4163246485023147,comment,3535147245,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,2711411793,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5255229003,2
4163246485023147,comment,1626912380,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,2881730202,2
4163246485023147,comment,6054038986,2
4163246485023147,comment,5738613708,2
4163246485023147,comment,5843691269,2
4163246485023147,comment,5309192269,2
4163246485023147,comment,6074451157,2
4163246485023147,comment,5255229003,2
4163246485023147,comment,5992112616,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5506425056,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5663253948,2
4163246485023147,comment,5738613708,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5442441087,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,2719112087,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5727996644,2
4163246485023147,comment,6264882994,2
4163246485023147,comment,5506425056,2
4163246485023147,comment,5899887324,2
4163246485023147,comment,3201019015,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5993636770,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5993636770,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,6028898546,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1667025097,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5255229003,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,5662236957,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1993803210,2
4163246485023147,comment,1881432013,2
4163246485023147,comment,1791325872,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,1220407074,2
4163246485023147,comment,3535147245,2
4163246485023147,comment,2237323555,2
4163246485023147,comment,6064864882,2
4163246485023147,comment,5930707536,2
4163246485023147,comment,1220407074,2
4194619468294484,comment,6413786677,2
4194619468294484,comment,1931636254,2
4194619468294484,comment,2139774980,2
4194619468294484,comment,5289797667,2
4194619468294484,comment,5072203402,2
4194619468294484,comment,2757151004,2
4194619468294484,comment,5662236957,2
4194619468294484,comment,2862700284,2
4194619468294484,comment,2331647195,2
4194619468294484,comment,3210386137,2
4190301604299747,comment,1220407074,2
4190301604299747,comment,1220407074,2
4190301604299747,comment,5531495167,2
4190301604299747,comment,5232494203,2
4190301604299747,comment,5637079240,2
4190301604299747,comment,5669684890,2
4176595625266836,comment,1220407074,2
4176595625266836,comment,5341816627,2
4176595625266836,comment,1220407074,2
4176595625266836,comment,5993636770,2
4176595625266836,comment,5056285947,2
4176595625266836,comment,5896081680,2
4176595625266836,comment,2972308132,2
4176595625266836,comment,1220407074,2
4176595625266836,comment,2836084172,2
4176595625266836,comment,5611150947,2
4176595625266836,comment,1220407074,2
4176595625266836,comment,2968954847,2
4176595625266836,comment,1220407074,2
4176595625266836,comment,5056285947,2
4176595625266836,comment,2147457735,2
4176595625266836,comment,5993636770,2
4176595625266836,comment,1732185795,2
4176595625266836,comment,5056285947,2
4176595625266836,comment,1220407074,2
4176595625266836,comment,3290508232,2
4197172997662629,comment,1346383552,2
4197172997662629,comment,1220407074,2
4197172997662629,comment,6020873224,2
4197172997662629,comment,1220407074,2
4197172997662629,comment,3210386137,2
4195156934590186,comment,1257582603,2
4195156934590186,comment,5325565440,2
4195156934590186,comment,1220407074,2
4195156934590186,comment,1220407074,2
4195156934590186,comment,5199964264,2
4195156934590186,comment,5566954139,2
4195156934590186,comment,5416178833,2
4195156934590186,comment,2968954847,2
4195156934590186,comment,5416178833,2
4195156934590186,comment,5616960752,2
4195156934590186,comment,1220407074,2
4195156934590186,comment,3196310145,2
4195156934590186,comment,5199964264,2
4201130281855391,comment,1220407074,2
4201130281855391,comment,5664163662,2
4201130281855391,comment,5635739603,2
4201130281855391,comment,5664163662,2
4169414905081640,repost,5194070677,2
4169414905081640,repost,6098669182,2
4169414905081640,repost,2972308132,2
4169414905081640,repost,2165373962,2
4169414905081640,repost,6183209440,2
4169414905081640,repost,5670691664,2
4169414905081640,repost,5088008316,2
4169414905081640,repost,2672145682,2
4169414905081640,repost,5382895414,2
4169414905081640,repost,2704577802,2
4169414905081640,repost,5484141654,2
4172683757333936,repost,5651978122,2
4172683757333936,repost,2598689780,2
4172683757333936,repost,5587914091,2
4172683757333936,repost,5180175388,2
4172683757333936,repost,3780824135,2
4172683757333936,repost,3612715343,2
4172683757333936,repost,5442441087,2
4172683757333936,repost,6000340931,2
4172683757333936,repost,3574515087,2
4172683757333936,repost,6142675681,2
4172683757333936,repost,5979004139,2
4172683757333936,repost,5175655487,2
4172683757333936,repost,5930707536,2
4192136746909867,repost,5210902422,2
4192136746909867,repost,5114696598,2
4192136746909867,repost,5905492558,2
4192136746909867,repost,6415497685,2
4192136746909867,repost,5984082712,2
4192136746909867,repost,3689344212,2
4192136746909867,repost,3669167607,2
4192136746909867,repost,5670691664,2
4192136746909867,repost,2808763922,2
4192136746909867,repost,6215097868,2
4192136746909867,repost,5968607449,2
4186443712817709,repost,5180175388,2
4194770933301055,repost,3689344212,2
4194770933301055,repost,5977937714,2
4194770933301055,repost,2692024832,2
4194770933301055,repost,2480799777,2
4194770933301055,repost,6380455845,2
4194770933301055,repost,5970602479,2
4203295889351221,repost,5863750492,2
4203295889351221,repost,5678271532,2
4203295889351221,repost,5675786764,2
4203295889351221,repost,2061074671,2
4203295889351221,repost,5767713129,2
4203295889351221,repost,3687018324,2
4203295889351221,repost,5992798082,2
4203295889351221,repost,5661099518,2
4203295889351221,repost,3504958072,2
4203295889351221,repost,5396919861,2
4203295889351221,repost,3940230768,2
4203295889351221,repost,6369795497,2
4203295889351221,repost,2331647195,2
4203295889351221,repost,2956283914,2
4203295889351221,repost,2834773785,2
4203295889351221,repost,3750935873,2
4203295889351221,repost,5600073510,2
4203295889351221,repost,2610578013,2
4203295889351221,repost,6040802916,2
4203295889351221,repost,1878650541,2
4203295889351221,repost,2683468644,2
4203295889351221,repost,5350154673,2
4203295889351221,repost,2704577802,2
4203295889351221,repost,2683468644,2
4203295889351221,repost,2496412385,2
4203295889351221,repost,5088008316,2
4203295889351221,repost,5953757372,2
4183937624273769,repost,6119605928,2
4183937624273769,repost,3288028260,2
4183937624273769,repost,2580749342,2
4183937624273769,repost,1082124703,2
4183937624273769,repost,5611150947,2
4183937624273769,repost,6023677481,2
4183937624273769,repost,5382895414,2
4183937624273769,repost,5180175388,2
4183937624273769,repost,5633924914,2
4183937624273769,repost,5633285907,2
4183937624273769,repost,5711574844,2
4183937624273769,repost,5892828331,2
4183937624273769,repost,5114696598,2
4183937624273769,repost,6316053356,2
4183937624273769,repost,5669684890,2
4183937624273769,repost,5362445711,2
4175516179868593,repost,2242364452,2
4175516179868593,repost,3921600799,2
4175516179868593,repost,1846759374,2
4175516179868593,repost,2569504887,2
4175516179868593,repost,2183090335,2
4175516179868593,repost,6401616833,2
4175516179868593,repost,5698888416,2
4175516179868593,repost,2186316972,2
4175516179868593,repost,6098669182,2
4175516179868593,repost,6411115547,2
4175516179868593,repost,2306956104,2
4175516179868593,repost,5239856871,2
4175516179868593,repost,3537449525,2
4175516179868593,repost,3198106824,2
4175516179868593,repost,1879297574,2
4175516179868593,repost,5686812091,2
4175516179868593,repost,6162959360,2
4175516179868593,repost,3149654604,2
4175516179868593,repost,5625720994,2
4175516179868593,repost,5603709661,2
4175516179868593,repost,5982952740,2
4175516179868593,repost,6218477783,2
4175516179868593,repost,5482300380,2
4175516179868593,repost,5298254255,2
4175516179868593,repost,3290508232,2
4175516179868593,repost,5689662237,2
4175516179868593,repost,5654175252,2
4175516179868593,repost,3200110393,2
4175516179868593,repost,5616960752,2
4175516179868593,repost,3101618714,2
4175516179868593,repost,2012942922,2
4175516179868593,repost,5633285907,2
4175516179868593,repost,6142675681,2
4175516179868593,repost,6329758910,2
4175516179868593,repost,5203310176,2
4175516179868593,repost,3269147290,2
4175516179868593,repost,2670396672,2
4175516179868593,repost,1975697195,2
4175516179868593,repost,2542549145,2
4175516179868593,repost,3535147245,2
4175516179868593,repost,5909224739,2
4175516179868593,repost,5826422365,2
4175516179868593,repost,6360826803,2
4175516179868593,repost,5799569935,2
4175516179868593,repost,3293106981,2
4175516179868593,repost,3539596875,2
4175516179868593,repost,5453456467,2
4175516179868593,repost,2393590791,2
4175516179868593,repost,2022733223,2
4175516179868593,repost,2868927374,2
4175516179868593,repost,2672145682,2
4175516179868593,repost,6323289331,2
4193716283408530,repost,1157926633,2
4193716283408530,repost,2885429920,2
4193716283408530,repost,3033437962,2
4193716283408530,repost,5880247088,2
4193716283408530,repost,5600073510,2
4193716283408530,repost,5637079240,2
4193716283408530,repost,5659895168,2
4193716283408530,repost,5566954139,2
4161422730376422,repost,5091144723,2
4161422730376422,repost,5910724558,2
4161422730376422,repost,2076993751,2
4161422730376422,repost,6048670337,2
4161422730376422,repost,5671677220,2
4161422730376422,repost,2097453085,2
4195005805646986,repost,6415497685,2
4195005805646986,repost,3210386137,2
4195005805646986,repost,5970602479,2
4195005805646986,repost,3689344212,2
4195005805646986,repost,5504072210,2
4187778528331157,repost,5382895414,2
4187778528331157,repost,6218477783,2
4187778528331157,repost,5210902422,2
4187778528331157,repost,5633924914,2
4187778528331157,repost,5970602479,2
4187778528331157,repost,5930707536,2
4187778528331157,repost,6415497685,2
4187778528331157,repost,5120369357,2
4187778528331157,repost,5120369357,2
4187778528331157,repost,5984082712,2
4187778528331157,repost,6023677481,2
4187778528331157,repost,5669684890,2
4187778528331157,repost,3290508232,2
4187778528331157,repost,5979004139,2
4179485667931742,repost,5173286287,2
4179485667931742,repost,6415497685,2
4179485667931742,repost,1907068542,2
4179485667931742,repost,3612715343,2
4179485667931742,repost,3675558650,2
4179485667931742,repost,5611150947,2
4179485667931742,repost,6023677481,2
4179485667931742,repost,2868927374,2
4169037702761860,repost,3689344212,2
4169037702761860,repost,5613915153,2
4197947451835177,repost,5243771527,2
4197947451835177,repost,2310598557,2
4197947451835177,repost,5603709661,2
4197947451835177,repost,2692024832,2
4197947451835177,repost,3574515087,2
4197947451835177,repost,2187509513,2
4197947451835177,repost,5063552823,2
4197947451835177,repost,6335247142,2
4197947451835177,repost,5088008316,2
4197947451835177,repost,5738541266,2
4197947451835177,repost,5114696598,2
4197947451835177,repost,5711574844,2
4197947451835177,repost,6415497685,2
4197947451835177,repost,3378311742,2
4197947451835177,repost,5512130313,2
4197947451835177,repost,5159950559,2
4197947451835177,repost,6218477783,2
4197947451835177,repost,5239532378,2
4197947451835177,repost,2813979072,2
4197947451835177,repost,6023677481,2
4197947451835177,repost,5357489985,2
4197947451835177,repost,2972308132,2
4197947451835177,repost,5409941939,2
4197947451835177,repost,3210386137,2
4197947451835177,repost,2306956104,2
4162178091273664,repost,5486011771,2
4162178091273664,repost,2019325372,2
4162178091273664,repost,5731866523,2
4162178091273664,repost,1820800457,2
4162178091273664,repost,6292315147,2
4162178091273664,repost,6004990813,2
4162178091273664,repost,2950174571,2
4162178091273664,repost,6085468738,2
4162178091273664,repost,3200110393,2
4162178091273664,repost,6329758910,2
4162178091273664,repost,3319261031,2
4162178091273664,repost,3207736995,2
4162178091273664,repost,5487736185,2
4162178091273664,repost,5633924914,2
4162178091273664,repost,6285453486,2
4162178091273664,repost,3385323390,2
4162178091273664,repost,2393590791,2
4162178091273664,repost,5730072046,2
4162178091273664,repost,1871148862,2
4162178091273664,repost,3166622444,2
4162178091273664,repost,6367597441,2
4162178091273664,repost,2844039741,2
4162178091273664,repost,6023677481,2
4162178091273664,repost,2980513123,2
4162178091273664,repost,5455982563,2
4162178091273664,repost,2022733223,2
4162178091273664,repost,5882305414,2
4162178091273664,repost,2132522083,2
4162178091273664,repost,1993311637,2
4162178091273664,repost,2580749342,2
4162178091273664,repost,1879297574,2
4162178091273664,repost,2649036011,2
4162178091273664,repost,5890059275,2
4162178091273664,repost,5442441087,2
4162178091273664,repost,5660257559,2
4162178091273664,repost,3195888434,2
4192638845941984,repost,5992798082,2
4192638845941984,repost,3612186485,2
4192638845941984,repost,5669684890,2
4192638845941984,repost,6321064328,2
4192638845941984,repost,5711574844,2
4192638845941984,repost,2968954847,2
4192638845941984,repost,5932802399,2
4192638845941984,repost,5688420359,2
4192638845941984,repost,3731248023,2
4192638845941984,repost,2580749342,2
4192638845941984,repost,5334114887,2
4192638845941984,repost,3269147290,2
4192638845941984,repost,5657932480,2
4192638845941984,repost,3978435449,2
4192638845941984,repost,2692024832,2
4192638845941984,repost,5637079240,2
4192638845941984,repost,1801259334,2
4192638845941984,repost,3210386137,2
4192638845941984,repost,5850611787,2
4192638845941984,repost,6375577404,2
4192638845941984,repost,5555274271,2
4192638845941984,repost,1878650541,2
4192638845941984,repost,1791325872,2
4192638845941984,repost,6088594040,2
4192638845941984,repost,5869279862,2
4192638845941984,repost,2719112087,2
4192638845941984,repost,2192239872,2
4192638845941984,repost,5899861679,2
4192638845941984,repost,1832643722,2
4192638845941984,repost,3924809863,2
4192638845941984,repost,3085757633,2
4192638845941984,repost,6329758910,2
4192638845941984,repost,2830787247,2
4192638845941984,repost,2155714654,2
4192638845941984,repost,2400340451,2
4192638845941984,repost,2019975413,2
4192638845941984,repost,5675934010,2
4192638845941984,repost,5458266594,2
4192638845941984,repost,2012942922,2
4192638845941984,repost,6020873224,2
4192638845941984,repost,2717102981,2
4192638845941984,repost,5409941939,2
4192638845941984,repost,2704577802,2
4192638845941984,repost,5818212111,2
4192638845941984,repost,5396919861,2
4192638845941984,repost,5653421716,2
4192638845941984,repost,6108138321,2
4192638845941984,repost,6335247142,2
4192638845941984,repost,6298850128,2
4192638845941984,repost,5745949031,2
4192638845941984,repost,2617029917,2
4192638845941984,repost,1732185795,2
4192638845941984,repost,5682030205,2
4192638845941984,repost,2881730202,2
4192638845941984,repost,1644816703,2
4192638845941984,repost,3018581901,2
4192638845941984,repost,5159306369,2
4192638845941984,repost,3539596875,2
4192638845941984,repost,2147457735,2
4192638845941984,repost,3313657815,2
4192638845941984,repost,5504072210,2
4192638845941984,repost,2700550054,2
4192638845941984,repost,5226209256,2
4192638845941984,repost,2014961577,2
4192638845941984,repost,5019763380,2
4192638845941984,repost,5724135638,2
4192638845941984,repost,5680518012,2
4192638845941984,repost,2049613792,2
4192638845941984,repost,5369140146,2
4192638845941984,repost,1082124703,2
4192638845941984,repost,5512130313,2
4192638845941984,repost,6023677481,2
4192638845941984,repost,3033437962,2
4192638845941984,repost,3689344212,2
4192638845941984,repost,3812756986,2
4192638845941984,repost,2656131481,2
4192638845941984,repost,5341816627,2
4192638845941984,repost,5670691664,2
4192638845941984,repost,5675934010,2
4192638845941984,repost,2749300265,2
4192638845941984,repost,5881851359,2
4192638845941984,repost,5686812091,2
4192638845941984,repost,2143951072,2
4192638845941984,repost,5866187989,2
4192638845941984,repost,5670691664,2
4192638845941984,repost,5711944268,2
4192638845941984,repost,5643767821,2
4192638845941984,repost,5727996644,2
4192638845941984,repost,2903422125,2
4192638845941984,repost,1879297574,2
4192638845941984,repost,5643453272,2
4192638845941984,repost,3152438864,2
4192638845941984,repost,5229319055,2
4192638845941984,repost,5114696598,2
4192638845941984,repost,2610578013,2
4192638845941984,repost,2524358757,2
4192638845941984,repost,1916438947,2
4192638845941984,repost,2022733223,2
4192638845941984,repost,6415497685,2
4192638845941984,repost,5627774324,2
4192638845941984,repost,5382895414,2
4192638845941984,repost,2255498747,2
4192638845941984,repost,6000340931,2
4192638845941984,repost,6362116459,2
4192638845941984,repost,1111681565,2
4192638845941984,repost,6208929712,2
4192638845941984,repost,2090040457,2
4192638845941984,repost,1690191262,2
4192638845941984,repost,2598689780,2
4192638845941984,repost,1961191135,2
4192638845941984,repost,5669684890,2
4192638845941984,repost,5357489985,2
4192638845941984,repost,2642866255,2
4192638845941984,repost,5521064795,2
4192638845941984,repost,1360861497,2
4192638845941984,repost,1936132735,2
4192638845941984,repost,5414182629,2
4192638845941984,repost,6218477783,2
4192638845941984,repost,5611150947,2
4192638845941984,repost,1881432013,2
4192638845941984,repost,5979004139,2
4192638845941984,repost,5239532378,2
4192638845941984,repost,2204366292,2
4197527824271752,repost,5844920559,2
4197527824271752,repost,6099551993,2
4197527824271752,repost,5284218757,2
4197527824271752,repost,6067417954,2
4197527824271752,repost,5733066838,2
4197527824271752,repost,2269885830,2
4197527824271752,repost,5846374316,2
4197527824271752,repost,6454200850,2
4197527824271752,repost,2269881911,2
4197527824271752,repost,1846759374,2
4197527824271752,repost,5724135638,2
4197527824271752,repost,2014961577,2
4197527824271752,repost,2934746584,2
4197527824271752,repost,5984082712,2
4197527824271752,repost,1698843505,2
4197527824271752,repost,5396919861,2
4197527824271752,repost,3267070605,2
4197527824271752,repost,5724284655,2
4197527824271752,repost,5861160296,2
4197527824271752,repost,5937949923,2
4197527824271752,repost,5937949923,2
4197527824271752,repost,6094937080,2
4197527824271752,repost,6137877711,2
4197527824271752,repost,5849299090,2
4197527824271752,repost,3978435449,2
4197527824271752,repost,2393590791,2
4197527824271752,repost,2838393867,2
4197527824271752,repost,5958497418,2
4197527824271752,repost,2994479610,2
